2호선,신림,300,13,52427,5954,96322,25894,275615,47820,356784,77006,201822,66394,114362,58584,99065,65713,101480,68929,102330,78013,89579,84765,88456,101581,93893,120909,104710,154810,118319,249668,88188,271353,72793,180909,71202,174898,66749,181807,37499,127618,6386,40118,5,649,0,0,0,0
2호선,신대방,172,4,29571,2426,40910,12714,109794,21841,142217,40864,88067,28415,50403,23787,41486,24525,41106,25153,39977,30021,34741,31740,32718,40047,37091,48245,39988,60299,49759,88603,34559,90709,25376,63279,20770,66890,15348,76795,7453,45946,1319,12800,2,254,0,0,0,0
2호선,구로디지털단지,291,4,47137,7379,66098,24418,172046,85192,206024,291357,129599,165253,81605,68322,72074,58215,74786,56853,79653,70791,70547,75564,72618,78492,83322,86730,109645,114144,234972,168631,157083,164642,95619,110131,85630,108911,70773,121593,34427,75168,5310,20510,5,261,0,0,0,0
2호선,대림,493,12,41223,5293,40603,15667,95346,31352,123177,77019,85796,49420,50618,38612,43952,40816,46940,41652,46412,41736,40662,41471,40927,49113,45445,55839,53380,76900,75441,98708,47125,88197,36022,60663,30562,69633,23732,81909,11728,41909,1768,11867,2,235,0,0,0,0
2호선,신도림,2897,21,47046,6863,66044,26788,172507,56369,171035,142272,109348,90187,78561,78812,76552,75373,85406,84827,91748,89458,88950,88577,92060,91474,98442,103735,117612,129490,161811,195374,112432,190125,94226,111595,101990,103262,84321,108854,38894,82316,5366,37252,10,3996,0,2,0,0
2호선,문래,3,0,4715,2067,16500,10110,48465,34739,48435,114149,29216,48245,22694,22894,22493,21917,25440,23428,26623,26151,25193,24117,27090,23650,28631,24712,38343,28516,86954,42342,42244,42698,27481,25405,25055,24199,19796,23216,9449,15476,1401,5204,1,88,0,0,0,0
2호선,영등포구청,62,4,7595,2747,16353,14518,49595,41537,49230,116989,34923,56950,27873,28742,28556,25182,29985,27102,30176,29959,30052,29110,32825,28819,36833,30914,48742,35384,96198,49877,47612,46525,31400,28730,30247,27306,23932,26375,11218,19061,1592,6596,2,133,1,0,0,0
2호선,당산,86,5,8587,4250,20676,16437,63353,41371,67942,101187,43407,47153,31104,26190,30605,24652,30473,25978,30313,30841,26729,29898,27117,31087,31962,35878,45981,45403,75518,69071,47207,65193,30465,43294,28434,42876,25608,43196,12394,29567,2132,8718,4,226,0,0,0,0
2호선,합정,84,3,12126,4941,22680,20794,57572,42686,65689,102368,43144,76087,34778,46883,35630,43358,38064,47975,42491,53532,42021,51698,45749,53508,52118,58956,67587,72235,108702,107210,79203,101359,62671,56805,77911,45336,81944,40904,45650,27902,6889,9091,11,317,0,0,0,0
2호선,홍대입구,1956,35,49397,4096,45919,18384,87958,45180,101770,132886,71045,131229,64255,95925,66847,108154,76680,134084,88763,154130,96613,154672,114602,156006,133454,167811,155831,195469,202185,253940,162358,230037,159608,137618,202373,110547,230047,93364,135634,71821,16247,25802,18,2983,0,0,0,0
2호선,신촌,135,4,13272,3773,20237,21439,49713,48687,64345,107854,46732,124521,47114,85398,55486,83656,69059,88067,81436,99464,81606,88160,89892,84825,100927,88053,121771,103180,129368,147254,99733,127261,105347,68801,114263,57680,129851,50466,69044,37584,10355,12648,5,270,0,0,0,0
2호선,이대,51,1,5158,1748,9105,9001,24163,24382,31760,59356,24113,67847,20953,59435,25491,46256,43268,55354,41087,50837,40054,41774,49221,41166,56658,39254,67756,41795,62633,47910,43970,40201,39875,25197,41665,22723,35162,21564,12210,16887,1172,5349,1,99,0,0,0,0
2호선,아현,14,1,6091,2081,11554,14380,27672,16546,37072,26109,23002,14336,16832,12181,16503,10618,16875,11559,16048,13351,14831,13462,16312,14833,26484,16702,25261,19567,23313,26827,14508,24541,11035,17285,9035,16795,6757,16881,3055,11960,488,3524,0,58,1,1,0,0
2호선,충정로,40,1,4495,1518,9242,7519,21246,29967,27593,73887,18002,42972,15123,15944,15904,14239,15725,14200,17127,16270,15961,15080,17013,15158,21247,16261,25536,18600,62882,26687,26101,22578,16426,15164,15267,15482,11700,15504,4814,10879,829,3453,2,83,0,0,0,0
2호선,용답,1,1,2769,216,3819,1372,10852,1602,14734,3155,6433,3058,4227,2519,3476,2709,3677,2724,4032,3075,3444,3020,3236,3841,3664,5294,4068,5925,3851,9871,2450,8509,1776,5245,1499,6125,1048,5816,519,3828,111,1144,0,2,0,0,0,0
2호선,신답,0,0,1145,109,1809,640,6332,877,8713,1803,3184,1133,2248,1284,1831,1466,2008,1612,2067,1913,1797,1924,1880,2560,2044,3572,2212,3434,1990,6702,1420,6059,843,3129,576,3413,481,3050,240,2319,34,560,0,1,0,0,0,0
2호선,신설동,52,6,1396,349,1556,1818,3183,7005,4702,16319,4083,11235,5098,8071,6647,7907,7100,7694,8429,7839,8983,6990,9599,6714,9735,5823,11752,6307,16544,5729,8648,4198,4581,2607,3339,2455,3160,2552,1085,2114,94,620,3,102,0,0,0,0
2호선,도림천,0,0,366,344,1323,938,2769,7013,2559,5388,1737,1656,1567,1191,1244,985,1494,1372,1414,991,1729,1356,2200,1451,2835,1613,2145,1630,3660,2209,1593,2096,1322,1437,842,1341,576,1268,203,1019,51,320,0,2,0,0,0,0
2호선,양천구청,29,1,5469,1180,13229,2790,36828,6540,31117,12333,19415,7275,13605,6408,12393,6400,12774,7563,10706,9464,10452,9937,9002,11131,9850,13668,10725,17395,10541,24305,5693,26490,4038,17626,3418,17769,3335,16742,1105,13962,168,4831,0,54,0,0,0,0
